,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,variable,Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),,,,,,,,,
,,E01026616,1.159,0.022,0.000,0.000,1.181,0.960,0.012,0.000,0.021,0.993,1.105,0.014,0.000,0.021,1.141,0.983,0.010,0.000,0.021,1.014,0.045,0.000,0.000,0.006,0.050,0.061,0.003,0.000,0.006,0.069,0.043,0.001,0.000,0.006,0.050,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026617,1.309,0.218,0.000,0.000,1.527,1.092,0.181,0.000,0.025,1.298,1.239,0.216,0.000,0.025,1.480,1.130,0.153,0.000,0.025,1.308,0.052,0.005,0.000,0.006,0.063,0.070,0.000,0.000,0.006,0.077,0.050,0.001,0.000,0.006,0.057,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026618,1.197,0.174,0.000,0.000,1.371,1.105,0.138,0.000,0.026,1.269,1.207,0.174,0.000,0.026,1.407,1.139,0.119,0.000,0.026,1.284,0.053,0.003,0.000,0.007,0.063,0.076,0.000,0.000,0.007,0.083,0.052,0.001,0.000,0.007,0.059,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026619,1.165,0.260,0.000,0.000,1.425,1.019,0.214,0.000,0.026,1.259,1.126,0.260,0.000,0.026,1.411,1.058,0.185,0.000,0.026,1.269,0.051,0.008,0.000,0.007,0.065,0.069,0.000,0.000,0.007,0.076,0.049,0.001,0.000,0.007,0.057,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026620,0.732,0.016,0.017,0.000,0.765,0.636,0.007,0.109,0.027,0.779,0.321,0.007,0.235,0.027,0.590,0.300,0.005,0.124,0.027,0.456,0.031,0.000,0.012,0.007,0.050,0.020,0.001,0.034,0.007,0.061,0.014,0.000,0.022,0.007,0.043,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026621,1.232,0.068,0.000,0.000,1.300,1.093,0.055,0.000,0.024,1.171,1.204,0.066,0.000,0.024,1.295,1.123,0.047,0.000,0.024,1.194,0.052,0.002,0.000,0.006,0.061,0.075,0.000,0.000,0.006,0.082,0.051,0.000,0.000,0.006,0.057,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026622,1.286,0.870,0.000,0.000,2.157,1.126,0.504,0.000,0.027,1.656,1.229,0.629,0.000,0.027,1.885,1.178,0.442,0.000,0.027,1.647,0.055,0.018,0.000,0.007,0.080,0.078,0.076,0.000,0.007,0.161,0.054,0.032,0.000,0.007,0.093,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026623,1.283,1.079,0.021,0.000,2.383,0.836,0.613,0.132,0.034,1.615,0.463,0.662,0.284,0.034,1.443,0.397,0.506,0.150,0.034,1.087,0.039,0.025,0.015,0.009,0.088,0.023,0.069,0.041,0.009,0.141,0.017,0.032,0.026,0.009,0.084,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026624,1.214,0.181,0.023,0.000,1.418,0.886,0.110,0.150,0.039,1.186,0.476,0.120,0.324,0.039,0.958,0.420,0.092,0.171,0.039,0.722,0.042,0.005,0.017,0.010,0.073,0.024,0.011,0.046,0.010,0.092,0.018,0.004,0.030,0.010,0.063,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026625,0.817,0.072,0.021,0.000,0.910,0.699,0.045,0.132,0.035,0.911,0.354,0.049,0.284,0.035,0.721,0.332,0.038,0.150,0.035,0.555,0.035,0.002,0.015,0.009,0.060,0.021,0.004,0.041,0.009,0.075,0.015,0.001,0.026,0.009,0.052,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026626,2.613,1.085,0.000,0.000,3.697,1.795,0.613,0.000,0.039,2.446,2.132,0.764,0.000,0.039,2.935,1.874,0.527,0.000,0.039,2.440,0.083,0.021,0.000,0.010,0.114,0.107,0.091,0.000,0.010,0.208,0.080,0.032,0.000,0.010,0.122,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026627,2.556,0.686,0.000,0.000,3.242,1.586,0.352,0.000,0.027,1.965,2.198,0.441,0.000,0.027,2.666,1.640,0.291,0.000,0.027,1.957,0.061,0.013,0.000,0.007,0.081,0.066,0.084,0.000,0.007,0.157,0.056,0.030,0.000,0.007,0.092,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026628,3.222,0.691,0.000,0.000,3.913,1.917,0.420,0.000,0.033,2.369,2.675,0.508,0.000,0.033,3.216,1.975,0.331,0.000,0.033,2.339,0.074,0.025,0.000,0.008,0.108,0.089,0.098,0.000,0.008,0.196,0.067,0.039,0.000,0.008,0.115,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026629,2.470,0.030,0.000,0.000,2.500,1.524,0.021,0.000,0.027,1.572,2.113,0.022,0.000,0.027,2.163,1.580,0.018,0.000,0.027,1.625,0.060,0.001,0.000,0.007,0.068,0.065,0.003,0.000,0.007,0.075,0.055,0.002,0.000,0.007,0.064,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026630,1.474,0.301,0.000,0.000,1.775,1.287,0.175,0.000,0.028,1.490,1.418,0.212,0.000,0.028,1.658,1.331,0.145,0.000,0.028,1.505,0.063,0.006,0.000,0.007,0.076,0.088,0.031,0.000,0.007,0.127,0.062,0.010,0.000,0.007,0.079,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026631,1.863,1.336,0.000,0.000,3.199,1.555,0.966,0.000,0.033,2.554,1.755,1.196,0.000,0.033,2.985,1.602,0.820,0.000,0.033,2.455,0.074,0.036,0.000,0.009,0.118,0.101,0.080,0.000,0.009,0.190,0.072,0.083,0.000,0.009,0.164,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026632,1.730,0.787,0.000,0.000,2.517,1.447,0.566,0.000,0.033,2.046,1.641,0.684,0.000,0.033,2.358,1.497,0.485,0.000,0.033,2.015,0.069,0.018,0.000,0.008,0.095,0.094,0.035,0.000,0.008,0.137,0.067,0.013,0.000,0.008,0.088,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026633,1.679,7.191,0.000,0.000,8.870,1.384,4.412,0.000,0.031,5.827,1.580,5.398,0.000,0.031,7.010,1.434,3.778,0.000,0.031,5.243,0.065,0.124,0.000,0.008,0.198,0.087,0.450,0.000,0.008,0.546,0.064,0.252,0.000,0.008,0.324,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026634,1.397,0.643,0.000,0.000,2.040,1.215,0.474,0.000,0.027,1.716,1.345,0.572,0.000,0.027,1.944,1.253,0.402,0.000,0.027,1.681,0.058,0.022,0.000,0.007,0.087,0.081,0.049,0.000,0.007,0.137,0.056,0.023,0.000,0.007,0.086,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026635,2.781,0.686,0.000,0.000,3.467,2.088,0.486,0.000,0.043,2.617,2.454,0.589,0.000,0.043,3.086,2.174,0.420,0.000,0.043,2.637,0.097,0.019,0.000,0.011,0.127,0.127,0.046,0.000,0.011,0.184,0.094,0.019,0.000,0.011,0.124,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026636,3.176,0.594,0.000,0.000,3.770,1.949,0.426,0.000,0.035,2.410,2.715,0.499,0.000,0.035,3.249,2.003,0.320,0.000,0.035,2.358,0.075,0.035,0.000,0.009,0.119,0.088,0.101,0.000,0.009,0.198,0.067,0.043,0.000,0.009,0.119,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026637,3.604,0.254,0.000,0.000,3.858,2.149,0.195,0.000,0.037,2.380,3.001,0.225,0.000,0.037,3.263,2.201,0.156,0.000,0.037,2.393,0.084,0.017,0.000,0.009,0.110,0.104,0.042,0.000,0.009,0.155,0.075,0.021,0.000,0.009,0.105,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026638,2.686,0.134,0.000,0.000,2.820,1.641,0.096,0.000,0.029,1.766,2.271,0.113,0.000,0.029,2.413,1.698,0.073,0.000,0.029,1.799,0.066,0.008,0.000,0.007,0.081,0.076,0.022,0.000,0.007,0.105,0.060,0.010,0.000,0.007,0.077,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026639,1.436,0.033,0.000,0.000,1.469,1.297,0.024,0.000,0.025,1.346,1.434,0.029,0.000,0.025,1.488,1.335,0.021,0.000,0.025,1.381,0.062,0.001,0.000,0.006,0.069,0.086,0.001,0.000,0.006,0.094,0.060,0.000,0.000,0.006,0.067,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026640,1.613,0.176,0.000,0.000,1.789,1.449,0.133,0.000,0.033,1.614,1.605,0.164,0.000,0.033,1.801,1.465,0.114,0.000,0.033,1.612,0.069,0.005,0.000,0.008,0.082,0.095,0.004,0.000,0.008,0.108,0.066,0.002,0.000,0.008,0.076,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026641,1.190,0.261,0.000,0.000,1.451,1.099,0.175,0.000,0.027,1.301,1.186,0.213,0.000,0.027,1.426,1.144,0.151,0.000,0.027,1.321,0.054,0.006,0.000,0.007,0.067,0.077,0.013,0.000,0.007,0.097,0.053,0.005,0.000,0.007,0.065,Great Yarmouth,Norfolk,New Anglia,EPN,,,,,
,,E01026642,2.674,0.133,0.000,0.000,2.807,1.664,0.104,0.000,0.024,1.793,2.329,0.123,0.000,0.024,2.476,1.717,0.093,0.000,0.024,1.835,0.063,0.007,0.000,0.006,0.076,0.073,0.012,0.000,0.006,0.091,0.058,0.006,0.000,0.006,0.071,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026643,3.253,0.154,0.000,0.000,3.407,2.140,0.121,0.000,0.027,2.288,2.891,0.144,0.000,0.027,3.062,2.215,0.102,0.000,0.027,2.343,0.084,0.008,0.000,0.007,0.099,0.099,0.018,0.000,0.007,0.123,0.078,0.010,0.000,0.007,0.095,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026644,1.588,2.941,0.000,0.000,4.530,1.346,2.333,0.000,0.032,3.710,1.512,2.929,0.000,0.032,4.473,1.414,1.999,0.000,0.032,3.445,0.065,0.062,0.000,0.008,0.135,0.090,0.008,0.000,0.008,0.107,0.063,0.013,0.000,0.008,0.084,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026645,4.977,1.659,0.000,0.000,6.635,3.007,1.164,0.000,0.057,4.228,4.193,1.381,0.000,0.057,5.631,3.092,0.878,0.000,0.057,4.027,0.117,0.092,0.000,0.014,0.223,0.138,0.272,0.000,0.014,0.424,0.107,0.117,0.000,0.014,0.238,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026646,5.579,0.912,0.000,0.000,6.491,3.317,0.644,0.000,0.068,4.030,4.619,0.757,0.000,0.068,5.444,3.418,0.494,0.000,0.068,3.980,0.130,0.051,0.000,0.017,0.198,0.154,0.150,0.000,0.017,0.321,0.118,0.065,0.000,0.017,0.200,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026647,3.602,0.019,0.000,0.000,3.622,2.227,0.009,0.000,0.041,2.276,3.086,0.012,0.000,0.041,3.139,2.292,0.007,0.000,0.041,2.341,0.086,0.000,0.000,0.010,0.096,0.093,0.002,0.000,0.010,0.105,0.077,0.001,0.000,0.010,0.088,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026648,3.049,0.435,0.000,0.000,3.484,1.886,0.302,0.000,0.031,2.219,2.624,0.354,0.000,0.031,3.009,1.942,0.234,0.000,0.031,2.207,0.071,0.024,0.000,0.008,0.103,0.080,0.069,0.000,0.008,0.157,0.064,0.030,0.000,0.008,0.102,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026649,2.972,0.619,0.000,0.000,3.591,1.856,0.433,0.000,0.031,2.320,2.579,0.508,0.000,0.031,3.118,1.918,0.327,0.000,0.031,2.276,0.071,0.035,0.000,0.008,0.114,0.078,0.104,0.000,0.008,0.190,0.064,0.043,0.000,0.008,0.116,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026650,1.513,0.149,0.000,0.000,1.662,0.918,0.070,0.000,0.017,1.005,1.265,0.090,0.000,0.017,1.371,0.956,0.059,0.000,0.017,1.032,0.036,0.002,0.000,0.004,0.042,0.039,0.017,0.000,0.004,0.060,0.033,0.005,0.000,0.004,0.042,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026651,4.628,0.519,0.000,0.000,5.147,2.876,0.376,0.000,0.048,3.300,3.997,0.440,0.000,0.048,4.484,2.967,0.330,0.000,0.048,3.345,0.110,0.020,0.000,0.012,0.142,0.126,0.046,0.000,0.012,0.184,0.099,0.036,0.000,0.012,0.147,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026652,2.397,0.358,0.000,0.000,2.755,1.466,0.237,0.000,0.026,1.729,2.029,0.282,0.000,0.026,2.337,1.513,0.192,0.000,0.026,1.731,0.057,0.016,0.000,0.007,0.080,0.066,0.050,0.000,0.007,0.122,0.051,0.023,0.000,0.007,0.081,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026653,2.748,0.063,0.000,0.000,2.811,2.167,0.055,0.000,0.039,2.261,2.594,0.065,0.000,0.039,2.697,2.230,0.049,0.000,0.039,2.318,0.096,0.002,0.000,0.010,0.107,0.129,0.001,0.000,0.010,0.140,0.092,0.001,0.000,0.010,0.102,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026654,2.042,0.608,0.000,0.000,2.650,1.617,0.474,0.000,0.035,2.126,1.894,0.573,0.000,0.035,2.502,1.679,0.402,0.000,0.035,2.116,0.076,0.013,0.000,0.009,0.098,0.101,0.010,0.000,0.009,0.120,0.075,0.005,0.000,0.009,0.089,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026655,2.064,0.387,0.000,0.000,2.451,1.647,0.304,0.000,0.032,1.983,1.959,0.392,0.000,0.032,2.383,1.696,0.265,0.000,0.032,1.993,0.074,0.008,0.000,0.008,0.090,0.099,0.000,0.000,0.008,0.107,0.071,0.001,0.000,0.008,0.081,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026656,4.532,4.134,0.000,0.000,8.666,2.772,3.342,0.000,0.048,6.161,3.838,3.862,0.000,0.048,7.747,2.867,2.789,0.000,0.048,5.704,0.108,0.201,0.000,0.012,0.321,0.120,0.391,0.000,0.012,0.523,0.097,0.323,0.000,0.012,0.432,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026659,2.789,0.163,0.000,0.000,2.952,1.711,0.121,0.000,0.033,1.865,2.358,0.155,0.000,0.033,2.546,1.763,0.105,0.000,0.033,1.900,0.068,0.003,0.000,0.008,0.079,0.079,0.004,0.000,0.008,0.091,0.061,0.003,0.000,0.008,0.072,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026660,2.273,5.070,0.000,0.000,7.342,1.825,4.344,0.000,0.033,6.203,2.137,5.243,0.000,0.033,7.412,1.874,3.782,0.000,0.033,5.690,0.082,0.125,0.000,0.008,0.215,0.112,0.051,0.000,0.008,0.171,0.079,0.031,0.000,0.008,0.119,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026661,3.471,0.059,0.000,0.000,3.530,2.371,0.039,0.000,0.028,2.438,3.142,0.046,0.000,0.028,3.216,2.446,0.034,0.000,0.028,2.509,0.093,0.002,0.000,0.007,0.102,0.113,0.007,0.000,0.007,0.127,0.086,0.003,0.000,0.007,0.096,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026662,2.630,0.504,0.000,0.000,3.134,2.016,0.411,0.000,0.049,2.477,2.321,0.507,0.000,0.049,2.878,2.101,0.352,0.000,0.049,2.502,0.100,0.010,0.000,0.013,0.122,0.133,0.000,0.000,0.013,0.146,0.098,0.002,0.000,0.013,0.112,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026663,1.372,0.810,0.000,0.000,2.182,1.159,0.693,0.000,0.031,1.882,1.308,0.841,0.000,0.031,2.180,1.206,0.600,0.000,0.031,1.837,0.057,0.020,0.000,0.008,0.085,0.076,0.000,0.000,0.008,0.084,0.055,0.003,0.000,0.008,0.066,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026664,2.169,0.501,0.000,0.000,2.669,1.675,0.416,0.000,0.044,2.135,1.936,0.497,0.000,0.044,2.477,1.741,0.353,0.000,0.044,2.137,0.083,0.012,0.000,0.011,0.107,0.108,0.001,0.000,0.011,0.120,0.083,0.002,0.000,0.011,0.096,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026665,3.969,1.184,0.000,0.000,5.153,2.410,0.776,0.000,0.042,3.228,3.357,0.931,0.000,0.042,4.330,2.484,0.586,0.000,0.042,3.112,0.093,0.045,0.000,0.011,0.148,0.106,0.148,0.000,0.011,0.265,0.084,0.070,0.000,0.011,0.165,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026666,1.595,0.280,0.000,0.000,1.875,1.395,0.172,0.000,0.034,1.601,1.536,0.207,0.000,0.034,1.778,1.443,0.146,0.000,0.034,1.623,0.068,0.006,0.000,0.009,0.082,0.097,0.023,0.000,0.009,0.129,0.066,0.008,0.000,0.009,0.083,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026667,1.556,0.482,0.000,0.000,2.037,1.263,0.377,0.000,0.032,1.672,1.436,0.483,0.000,0.032,1.950,1.294,0.325,0.000,0.032,1.651,0.060,0.010,0.000,0.008,0.078,0.082,0.000,0.000,0.008,0.090,0.058,0.002,0.000,0.008,0.068,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026668,1.667,4.054,0.000,0.000,5.721,1.357,3.183,0.000,0.028,4.569,1.560,3.920,0.000,0.028,5.509,1.397,2.732,0.000,0.028,4.157,0.064,0.078,0.000,0.007,0.149,0.086,0.047,0.000,0.007,0.141,0.062,0.042,0.000,0.007,0.111,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026669,1.802,0.144,0.000,0.000,1.947,1.617,0.087,0.000,0.035,1.738,1.794,0.110,0.000,0.035,1.939,1.657,0.075,0.000,0.035,1.767,0.076,0.002,0.000,0.009,0.088,0.108,0.009,0.000,0.009,0.126,0.075,0.003,0.000,0.009,0.087,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026670,1.122,0.411,0.000,0.000,1.533,1.015,0.309,0.000,0.025,1.350,1.115,0.377,0.000,0.025,1.517,1.039,0.266,0.000,0.025,1.331,0.049,0.010,0.000,0.006,0.066,0.069,0.009,0.000,0.006,0.084,0.048,0.004,0.000,0.006,0.058,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026671,1.055,0.298,0.000,0.000,1.353,0.990,0.247,0.000,0.024,1.260,1.072,0.293,0.000,0.024,1.388,1.015,0.216,0.000,0.024,1.255,0.047,0.007,0.000,0.006,0.061,0.068,0.007,0.000,0.006,0.081,0.047,0.003,0.000,0.006,0.056,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026672,1.343,0.097,0.000,0.000,1.440,1.203,0.076,0.000,0.028,1.307,1.324,0.092,0.000,0.028,1.444,1.231,0.066,0.000,0.028,1.325,0.057,0.003,0.000,0.007,0.067,0.082,0.000,0.000,0.007,0.089,0.056,0.000,0.000,0.007,0.063,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026673,1.238,0.033,0.000,0.000,1.272,1.125,0.015,0.000,0.028,1.168,1.230,0.020,0.000,0.028,1.277,1.155,0.013,0.000,0.028,1.196,0.054,0.000,0.000,0.007,0.061,0.077,0.004,0.000,0.007,0.087,0.053,0.001,0.000,0.007,0.061,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026674,1.999,0.434,0.000,0.000,2.432,1.227,0.291,0.000,0.022,1.540,1.709,0.344,0.000,0.022,2.075,1.263,0.247,0.000,0.022,1.532,0.047,0.015,0.000,0.006,0.068,0.054,0.050,0.000,0.006,0.110,0.043,0.028,0.000,0.006,0.077,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026675,2.130,0.487,0.000,0.000,2.617,1.306,0.244,0.000,0.023,1.574,1.812,0.302,0.000,0.023,2.137,1.343,0.185,0.000,0.023,1.552,0.051,0.010,0.000,0.006,0.068,0.059,0.037,0.000,0.006,0.102,0.046,0.020,0.000,0.006,0.072,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026676,2.572,1.503,0.000,0.000,4.075,2.080,1.165,0.000,0.039,3.284,2.431,1.403,0.000,0.039,3.873,2.127,0.972,0.000,0.039,3.138,0.095,0.061,0.000,0.010,0.166,0.136,0.121,0.000,0.010,0.267,0.092,0.064,0.000,0.010,0.165,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026677,2.077,0.103,0.000,0.000,2.180,1.643,0.078,0.000,0.034,1.755,1.908,0.103,0.000,0.034,2.045,1.697,0.067,0.000,0.034,1.798,0.078,0.002,0.000,0.009,0.089,0.104,0.000,0.000,0.009,0.113,0.076,0.000,0.000,0.009,0.085,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026678,3.074,0.474,0.000,0.000,3.548,2.314,0.356,0.000,0.046,2.717,2.798,0.432,0.000,0.046,3.276,2.371,0.305,0.000,0.046,2.723,0.105,0.012,0.000,0.012,0.129,0.138,0.013,0.000,0.012,0.163,0.100,0.005,0.000,0.012,0.117,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026679,6.027,0.985,0.000,0.000,7.012,3.852,0.634,0.000,0.047,4.533,5.202,0.780,0.000,0.047,6.028,3.975,0.518,0.000,0.047,4.540,0.153,0.032,0.000,0.012,0.198,0.174,0.113,0.000,0.012,0.299,0.141,0.059,0.000,0.012,0.211,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026680,2.109,0.055,0.000,0.000,2.165,1.714,0.043,0.000,0.039,1.796,1.969,0.052,0.000,0.039,2.060,1.774,0.037,0.000,0.039,1.849,0.083,0.002,0.000,0.010,0.094,0.110,0.000,0.000,0.010,0.120,0.082,0.000,0.000,0.010,0.092,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026681,4.613,0.300,0.000,0.000,4.913,3.219,0.223,0.000,0.046,3.488,4.153,0.261,0.000,0.046,4.461,3.306,0.170,0.000,0.046,3.523,0.132,0.018,0.000,0.012,0.162,0.165,0.047,0.000,0.012,0.225,0.124,0.021,0.000,0.012,0.157,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026682,2.033,0.778,0.000,0.000,2.811,1.595,0.482,0.000,0.033,2.110,1.875,0.591,0.000,0.033,2.498,1.637,0.415,0.000,0.033,2.085,0.073,0.014,0.000,0.008,0.096,0.099,0.051,0.000,0.008,0.159,0.070,0.019,0.000,0.008,0.097,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026683,3.208,2.251,0.000,0.000,5.459,2.203,1.260,0.000,0.042,3.505,2.739,1.559,0.000,0.042,4.340,2.276,1.070,0.000,0.042,3.388,0.098,0.037,0.000,0.011,0.146,0.124,0.218,0.000,0.011,0.352,0.094,0.075,0.000,0.011,0.181,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026684,2.748,0.103,0.000,0.000,2.852,1.727,0.081,0.000,0.023,1.831,2.409,0.093,0.000,0.023,2.525,1.784,0.073,0.000,0.023,1.879,0.064,0.005,0.000,0.006,0.075,0.071,0.011,0.000,0.006,0.087,0.059,0.008,0.000,0.006,0.073,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026685,1.856,0.046,0.000,0.000,1.902,1.403,0.029,0.000,0.025,1.457,1.716,0.036,0.000,0.025,1.777,1.446,0.026,0.000,0.025,1.498,0.061,0.001,0.000,0.006,0.069,0.079,0.004,0.000,0.006,0.090,0.058,0.003,0.000,0.006,0.068,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026686,3.005,0.053,0.000,0.000,3.059,2.452,0.044,0.000,0.044,2.539,2.810,0.053,0.000,0.044,2.907,2.513,0.038,0.000,0.044,2.594,0.114,0.002,0.000,0.011,0.127,0.156,0.000,0.000,0.011,0.167,0.111,0.000,0.000,0.011,0.122,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026687,1.476,0.047,0.000,0.000,1.523,1.279,0.027,0.000,0.033,1.339,1.418,0.033,0.000,0.033,1.484,1.334,0.023,0.000,0.033,1.390,0.063,0.002,0.000,0.008,0.073,0.088,0.004,0.000,0.008,0.100,0.062,0.001,0.000,0.008,0.072,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026688,1.333,2.783,0.000,0.000,4.116,1.141,1.792,0.000,0.026,2.959,1.269,2.238,0.000,0.026,3.533,1.182,1.537,0.000,0.026,2.745,0.055,0.051,0.000,0.007,0.113,0.079,0.125,0.000,0.007,0.211,0.053,0.153,0.000,0.007,0.213,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026689,0.792,0.040,0.018,0.000,0.850,0.676,0.019,0.116,0.031,0.843,0.340,0.021,0.250,0.031,0.643,0.319,0.015,0.132,0.031,0.497,0.033,0.001,0.013,0.008,0.055,0.021,0.002,0.036,0.008,0.066,0.015,0.001,0.023,0.008,0.047,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026690,0.656,1.132,0.016,0.000,1.804,0.600,0.541,0.103,0.029,1.272,0.294,0.594,0.221,0.029,1.138,0.283,0.425,0.117,0.029,0.854,0.030,0.015,0.011,0.007,0.063,0.019,0.049,0.032,0.007,0.107,0.013,0.033,0.020,0.007,0.074,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
,,E01026691,1.180,0.042,0.000,0.000,1.221,1.006,0.034,0.000,0.021,1.061,1.156,0.041,0.000,0.021,1.217,1.030,0.029,0.000,0.021,1.080,0.046,0.001,0.000,0.005,0.053,0.064,0.000,0.000,0.005,0.069,0.044,0.000,0.000,0.005,0.050,King's Lynn and West Norfolk,Norfolk,New Anglia,EPN,,,,,
