,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,variable,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,,,,,,,,,
,,E01015640,608.00,0.67,72.11,0.00,0.00,0.00,72.78,0.25,12.21,0.00,119.35,0.00,131.80,0.30,82.68,0.00,10.14,0.00,93.12,9.91,598.09,0.00,0.00,0.00,608.00,3.07,148.40,0.00,456.53,0.00,608.00,2.90,563.57,0.00,41.53,0.00,608.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015641,574.00,0.00,67.94,0.00,0.00,0.00,67.94,0.00,12.57,0.00,108.77,0.00,121.34,0.00,77.84,0.00,10.11,0.00,87.95,0.00,574.00,0.00,0.00,0.00,574.00,0.00,154.14,0.00,419.86,0.00,574.00,0.00,532.43,0.00,41.57,0.00,574.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015642,591.00,0.00,72.11,0.00,0.00,0.00,72.11,0.00,12.06,0.00,120.17,0.00,132.23,0.00,82.52,0.00,11.95,0.00,94.47,0.00,591.00,0.00,0.00,0.00,591.00,0.00,142.90,0.00,448.10,0.00,591.00,0.00,543.67,0.00,47.33,0.00,591.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015643,611.00,4.97,69.61,21.82,0.00,0.00,96.40,1.86,16.37,18.36,105.84,0.00,142.43,2.27,85.57,15.33,10.05,0.00,113.21,19.13,537.63,54.24,0.00,0.00,611.00,5.98,140.71,60.04,404.27,0.00,611.00,5.62,525.84,38.74,40.80,0.00,611.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015644,1031.00,2.48,106.75,43.03,0.00,0.00,152.26,0.93,24.68,32.17,175.47,0.00,233.25,1.13,127.34,37.42,9.93,0.00,175.82,10.29,905.55,115.16,0.00,0.00,1031.00,3.14,213.41,110.46,703.99,0.00,1031.00,3.05,881.57,102.61,43.78,0.00,1031.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015645,789.00,9.84,85.76,27.52,0.00,0.00,123.12,3.68,22.45,20.71,126.94,0.00,173.78,4.49,101.43,23.63,14.13,0.00,143.68,38.30,681.53,69.17,0.00,0.00,789.00,12.17,209.20,69.55,498.08,0.00,789.00,11.34,658.35,60.83,58.48,0.00,789.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015646,917.00,0.67,128.39,23.64,0.00,0.00,152.69,0.25,17.61,24.51,177.03,0.00,219.40,0.30,135.76,14.42,15.69,0.00,166.18,8.74,855.69,52.57,0.00,0.00,917.00,2.92,192.23,76.48,645.37,0.00,917.00,2.76,818.06,34.99,61.19,0.00,917.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015647,680.00,0.00,94.89,23.48,0.00,0.00,118.37,0.00,33.43,23.22,85.36,0.00,142.01,0.00,100.78,16.34,5.78,0.00,122.90,0.00,623.56,56.44,0.00,0.00,680.00,0.00,267.73,77.85,334.42,0.00,680.00,0.00,612.37,43.12,24.51,0.00,680.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015648,607.00,2.56,71.46,9.73,0.00,0.00,83.75,0.96,17.80,6.99,98.27,0.00,124.01,1.17,74.26,8.87,14.13,0.00,98.43,10.31,571.43,25.27,0.00,0.00,607.00,3.30,178.12,24.41,401.17,0.00,607.00,3.06,519.64,23.67,60.62,0.00,607.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015650,885.00,7.78,95.94,30.71,0.00,0.00,134.43,2.91,20.11,26.23,146.76,0.00,196.01,3.55,118.65,22.59,15.70,0.00,160.49,30.70,776.01,78.28,0.00,0.00,885.00,9.64,209.63,88.34,577.39,0.00,885.00,8.94,753.29,58.00,64.78,0.00,885.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015651,678.00,0.00,83.37,8.02,0.00,0.00,91.39,0.00,19.61,4.42,128.70,0.00,152.74,0.00,94.65,8.20,14.83,0.00,117.68,0.00,658.59,19.41,0.00,0.00,678.00,0.00,195.08,13.80,469.12,0.00,678.00,0.00,601.42,19.61,56.97,0.00,678.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015652,649.00,1.56,43.53,6.78,0.00,101.62,153.48,0.58,4.22,2.21,30.99,166.52,204.53,0.71,23.42,2.52,3.00,166.52,196.16,5.73,335.72,16.06,0.00,291.48,649.00,1.77,42.75,6.81,111.43,486.23,649.00,1.65,143.77,5.95,11.39,486.23,649.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015653,635.00,0.00,74.13,21.32,0.00,0.00,95.45,0.00,22.16,16.51,100.89,0.00,139.55,0.00,86.40,18.85,10.17,0.00,115.42,0.00,581.72,53.28,0.00,0.00,635.00,0.00,199.48,53.50,382.02,0.00,635.00,0.00,546.81,47.24,40.94,0.00,635.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015654,916.00,5.76,123.83,77.40,0.00,0.00,206.99,2.16,60.35,62.51,127.02,0.00,252.04,2.63,174.64,42.68,13.28,0.00,233.23,19.35,728.70,167.95,0.00,0.00,916.00,6.08,304.88,179.32,425.72,0.00,916.00,5.64,770.29,93.37,46.70,0.00,916.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015655,862.00,2.77,91.67,91.82,0.00,0.00,186.26,1.04,35.17,73.16,109.96,0.00,219.32,1.26,117.67,80.10,19.02,0.00,218.06,10.01,638.03,213.97,0.00,0.00,862.00,3.10,247.04,222.00,389.86,0.00,862.00,2.81,608.74,181.28,69.18,0.00,862.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015656,689.00,0.00,83.11,0.00,0.00,0.00,83.11,0.00,17.31,0.00,125.95,0.00,143.26,0.00,95.14,0.00,13.29,0.00,108.43,0.00,689.00,0.00,0.00,0.00,689.00,0.00,209.42,0.00,479.58,0.00,689.00,0.00,635.62,0.00,53.38,0.00,689.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015657,1142.00,0.00,117.69,109.80,0.00,0.00,227.49,0.00,36.56,88.78,165.45,0.00,290.80,0.00,144.68,100.09,15.84,0.00,260.61,0.00,871.31,270.69,0.00,0.00,1142.00,0.00,252.07,280.10,609.84,0.00,1142.00,0.00,834.38,245.26,62.36,0.00,1142.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015658,659.00,0.00,91.24,10.98,0.00,0.00,102.22,0.00,38.22,7.90,106.23,0.00,152.35,0.00,105.87,10.03,10.34,0.00,126.24,0.00,632.59,26.41,0.00,0.00,659.00,0.00,243.95,24.83,390.22,0.00,659.00,0.00,594.65,24.21,40.14,0.00,659.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015659,846.00,5.04,96.79,9.78,0.00,0.00,111.60,1.89,18.65,8.15,152.21,0.00,180.89,2.30,114.36,6.82,15.72,0.00,139.19,19.80,801.36,24.83,0.00,0.00,846.00,6.18,220.45,27.15,592.23,0.00,846.00,5.75,758.46,17.37,64.42,0.00,846.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015660,755.00,2.66,89.77,4.31,0.00,0.00,96.74,1.00,20.30,2.69,134.03,0.00,158.01,1.21,103.33,4.25,11.80,0.00,120.60,10.27,733.98,10.75,0.00,0.00,755.00,3.20,232.03,8.77,511.00,0.00,755.00,3.01,693.33,10.74,47.92,0.00,755.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015661,622.00,2.91,75.39,2.54,0.00,0.00,80.84,1.09,14.93,1.54,118.71,0.00,136.28,1.33,86.67,2.35,11.90,0.00,102.25,11.01,604.80,6.20,0.00,0.00,622.00,3.42,171.32,4.92,442.34,0.00,622.00,3.20,566.10,5.78,46.92,0.00,622.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015662,492.00,0.00,60.01,1.86,0.00,0.00,61.87,0.00,11.56,1.51,94.42,0.00,107.48,0.00,68.98,1.62,10.51,0.00,81.11,0.00,487.41,4.59,0.00,0.00,492.00,0.00,136.41,4.81,350.78,0.00,492.00,0.00,447.00,3.93,41.07,0.00,492.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015663,644.00,0.00,83.07,13.61,0.00,0.00,96.68,0.00,36.00,9.34,90.50,0.00,135.84,0.00,95.50,12.82,5.93,0.00,114.25,0.00,610.26,33.74,0.00,0.00,644.00,0.00,269.40,30.40,344.20,0.00,644.00,0.00,586.92,32.74,24.34,0.00,644.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015664,674.00,0.00,81.17,1.58,0.00,0.00,82.75,0.00,18.51,1.02,118.73,0.00,138.27,0.00,93.02,1.67,11.95,0.00,106.64,0.00,670.04,3.96,0.00,0.00,674.00,0.00,218.51,3.32,452.17,0.00,674.00,0.00,621.71,4.19,48.09,0.00,674.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015665,587.00,3.06,73.33,44.98,0.00,0.00,121.37,1.15,17.25,42.94,93.67,0.00,155.01,1.40,103.42,26.59,12.07,0.00,143.48,10.36,478.39,98.25,0.00,0.00,587.00,3.25,144.72,123.71,315.32,0.00,587.00,2.93,485.63,56.91,41.53,0.00,587.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015666,673.00,2.49,76.36,57.38,0.00,0.00,136.24,0.93,27.30,50.24,84.58,0.00,163.06,1.14,99.02,45.57,14.43,0.00,160.15,9.20,527.15,136.66,0.00,0.00,673.00,2.88,202.85,157.49,309.78,0.00,673.00,2.60,510.28,106.11,54.01,0.00,673.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015667,715.00,0.00,77.35,37.59,0.00,0.00,114.94,0.00,23.55,29.10,107.75,0.00,160.40,0.00,91.99,32.96,18.57,0.00,143.52,0.00,618.63,96.37,0.00,0.00,715.00,0.00,202.75,96.17,416.07,0.00,715.00,0.00,560.26,81.20,73.54,0.00,715.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015668,923.00,45.63,231.28,40.56,0.00,0.00,317.47,17.08,24.00,39.10,296.69,0.00,376.87,20.81,221.55,17.59,0.00,0.00,259.95,91.38,779.17,52.45,0.00,0.00,923.00,34.70,91.59,80.76,715.95,0.00,923.00,34.38,859.01,29.61,0.00,0.00,923.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015669,615.00,0.00,71.46,8.01,0.00,0.00,79.47,0.00,15.31,6.01,112.06,0.00,133.38,0.00,81.07,7.25,23.22,0.00,111.54,0.00,594.48,20.52,0.00,0.00,615.00,0.00,163.77,19.81,431.42,0.00,615.00,0.00,508.61,17.30,89.10,0.00,615.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015670,616.00,5.34,71.95,5.75,0.00,0.00,83.04,2.00,13.10,3.42,119.85,0.00,138.36,2.43,83.66,4.80,11.66,0.00,102.56,20.33,581.54,14.13,0.00,0.00,616.00,6.35,146.24,11.05,452.36,0.00,616.00,5.95,551.38,11.97,46.70,0.00,616.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015671,2169.00,4.92,219.76,195.29,0.00,0.00,419.98,1.84,88.55,147.17,288.71,0.00,526.27,2.24,264.20,174.92,40.61,0.00,481.97,19.42,1651.69,497.88,0.00,0.00,2169.00,5.96,568.05,484.52,1110.47,0.00,2169.00,5.56,1556.31,442.15,164.98,0.00,2169.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015672,661.00,2.49,73.82,21.52,0.00,0.00,97.84,0.93,17.52,18.09,111.25,0.00,147.79,1.14,88.05,17.33,11.36,0.00,117.87,9.94,595.65,55.41,0.00,0.00,661.00,3.07,162.14,60.58,435.22,0.00,661.00,2.88,566.18,44.77,47.17,0.00,661.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015673,634.00,2.66,72.96,17.51,0.00,0.00,93.14,1.00,23.77,13.49,98.95,0.00,137.20,1.21,85.13,14.56,8.69,0.00,109.60,10.76,577.55,45.69,0.00,0.00,634.00,3.35,189.52,46.09,395.04,0.00,634.00,3.18,554.67,38.86,37.28,0.00,634.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015674,639.00,2.60,94.29,4.66,0.00,0.00,101.55,0.97,36.07,3.54,122.10,0.00,162.68,1.19,108.52,4.62,8.90,0.00,123.24,9.30,618.96,10.74,0.00,0.00,639.00,2.90,194.35,10.69,431.06,0.00,639.00,2.75,591.51,10.93,33.81,0.00,639.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015675,707.00,2.59,78.65,33.38,0.00,0.00,114.62,0.97,23.19,25.15,111.93,0.00,161.24,1.18,91.43,30.56,24.50,0.00,147.67,9.93,614.44,82.63,0.00,0.00,707.00,3.07,201.55,81.04,421.33,0.00,707.00,2.72,540.39,71.61,92.28,0.00,707.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015676,824.00,2.74,93.18,33.31,0.00,0.00,129.24,1.03,24.07,26.99,135.91,0.00,188.00,1.25,112.60,27.42,14.41,0.00,155.67,10.59,730.45,82.96,0.00,0.00,824.00,3.27,218.96,87.42,514.34,0.00,824.00,3.05,695.21,68.17,57.57,0.00,824.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015677,528.00,5.55,62.09,8.90,0.00,0.00,76.54,2.08,15.73,6.72,87.08,0.00,111.61,2.53,73.41,7.10,10.23,0.00,93.27,20.76,485.73,21.52,0.00,0.00,528.00,6.61,170.34,21.75,329.30,0.00,528.00,6.08,464.25,17.40,40.27,0.00,528.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015678,578.00,2.50,66.88,0.84,0.00,0.00,70.22,0.94,10.40,0.91,113.13,0.00,125.38,1.14,77.10,0.29,11.36,0.00,89.90,9.98,565.86,2.16,0.00,0.00,578.00,3.08,129.33,3.04,442.55,0.00,578.00,2.88,527.24,0.76,47.12,0.00,578.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015679,830.00,5.14,100.20,31.13,0.00,0.00,136.47,1.92,18.45,26.85,134.29,0.00,181.51,2.34,107.99,25.77,14.24,0.00,150.33,19.55,734.00,76.45,0.00,0.00,830.00,6.43,199.16,91.24,533.17,0.00,830.00,5.96,697.98,66.77,59.29,0.00,830.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015680,616.00,0.00,79.27,11.98,0.00,0.00,91.26,0.00,20.58,18.30,92.03,0.00,130.91,0.00,93.44,9.90,7.30,0.00,110.65,0.00,586.01,29.99,0.00,0.00,616.00,0.00,200.21,60.47,355.32,0.00,616.00,0.00,561.11,25.12,29.77,0.00,616.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015681,581.00,0.00,68.31,10.21,0.00,0.00,78.52,0.00,13.67,7.80,101.87,0.00,123.35,0.00,74.73,8.74,11.40,0.00,94.87,0.00,554.45,26.55,0.00,0.00,581.00,0.00,145.43,26.79,408.79,0.00,581.00,0.00,509.78,23.01,48.21,0.00,581.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015682,678.00,4.89,82.47,35.81,0.00,0.00,123.17,1.83,18.98,35.35,96.74,0.00,152.90,2.23,97.67,24.71,11.42,0.00,136.03,18.38,572.73,86.89,0.00,0.00,678.00,6.02,176.30,118.09,377.60,0.00,678.00,5.53,563.64,62.44,46.39,0.00,678.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015683,837.00,5.59,94.59,21.25,0.00,0.00,121.43,2.09,15.90,16.92,161.80,0.00,196.71,2.55,112.53,17.33,15.91,0.00,148.32,21.64,762.22,53.14,0.00,0.00,837.00,6.69,160.21,55.04,615.05,0.00,837.00,6.27,723.09,43.49,64.15,0.00,837.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015684,629.00,0.00,69.40,14.14,0.00,0.00,83.54,0.00,16.29,9.81,109.66,0.00,135.75,0.00,80.34,12.90,11.43,0.00,104.67,0.00,591.58,37.42,0.00,0.00,629.00,0.00,160.52,33.31,435.17,0.00,629.00,0.00,547.01,33.82,48.17,0.00,629.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015685,715.00,0.67,84.10,0.00,0.00,0.00,84.77,0.25,9.94,0.00,155.03,0.00,165.22,0.31,96.45,0.00,11.49,0.00,108.25,10.11,704.89,0.00,0.00,0.00,715.00,3.08,120.46,0.00,591.45,0.00,715.00,2.96,664.46,0.00,47.59,0.00,715.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015686,734.00,2.55,82.86,35.54,0.00,0.00,120.95,0.96,25.06,26.19,118.33,0.00,170.54,1.16,96.04,32.84,14.44,0.00,144.48,9.74,636.64,87.62,0.00,0.00,734.00,3.02,202.84,84.11,444.03,0.00,734.00,2.81,593.26,80.81,57.12,0.00,734.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015687,670.00,7.90,79.07,7.78,0.00,0.00,94.75,2.96,12.03,6.78,135.31,0.00,157.07,3.60,91.40,6.45,13.00,0.00,114.44,29.73,621.37,18.91,0.00,0.00,670.00,9.34,130.98,21.77,507.90,0.00,670.00,8.79,593.24,16.03,51.94,0.00,670.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015688,956.00,4.86,104.78,157.85,0.00,0.00,267.49,1.82,55.46,128.95,97.14,0.00,283.37,2.21,123.60,141.70,15.56,0.00,283.07,16.54,592.43,347.03,0.00,0.00,956.00,5.15,253.21,371.05,326.59,0.00,956.00,4.91,574.30,320.27,56.51,0.00,956.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015689,638.00,2.54,73.04,7.58,0.00,0.00,83.16,0.95,14.47,4.94,120.87,0.00,141.23,1.16,83.47,7.46,10.04,0.00,102.13,10.09,608.47,19.44,0.00,0.00,638.00,3.11,149.64,16.41,468.84,0.00,638.00,2.96,573.66,19.40,41.99,0.00,638.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015690,530.00,2.54,57.79,23.84,0.00,0.00,84.18,0.95,17.44,18.39,77.94,0.00,114.73,1.16,71.48,17.55,22.87,0.00,113.06,9.91,460.12,59.97,0.00,0.00,530.00,3.09,165.37,60.74,300.79,0.00,530.00,2.62,402.22,40.44,84.71,0.00,530.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015691,668.00,0.00,71.10,27.50,0.00,0.00,98.60,0.00,19.48,20.13,106.95,0.00,146.57,0.00,84.66,24.00,12.96,0.00,121.62,0.00,595.87,72.13,0.00,0.00,668.00,0.00,179.79,67.75,420.46,0.00,668.00,0.00,552.62,61.75,53.62,0.00,668.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015692,534.00,3.25,64.23,15.84,0.00,0.00,83.33,1.22,16.52,11.46,95.13,0.00,124.33,1.48,75.52,13.51,18.06,0.00,108.57,11.81,485.04,37.15,0.00,0.00,534.00,3.68,153.37,35.24,341.71,0.00,534.00,3.27,435.11,30.37,65.25,0.00,534.00,Peterborough,Peterborough,Greater Cambridge and Greater Peterborough,EPN,,,,,
,,E01015693,526.00,0.00,62.55,0.00,0.00,0.00,62.55,0.00,11.59,0.00,100.06,0.00,111.66,0.00,71.47,0.00,11.52,0.00,82.98,0.00,526.00,0.00,0.00,0.00,526.00,0.00,141.55,0.00,384.45,0.00,526.00,0.00,479.55,0.00,46.45,0.00,526.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015694,523.00,0.00,63.19,1.89,0.00,0.00,65.08,0.00,12.38,1.25,99.89,0.00,113.52,0.00,72.53,1.67,11.73,0.00,85.92,0.00,518.30,4.70,0.00,0.00,523.00,0.00,144.49,4.01,374.50,0.00,523.00,0.00,472.84,4.08,46.08,0.00,523.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015695,492.00,3.05,61.82,2.26,0.00,0.00,67.14,1.14,12.68,0.27,101.19,0.00,115.27,1.39,70.72,2.40,10.41,0.00,84.93,11.11,475.59,5.30,0.00,0.00,492.00,3.44,125.61,0.82,362.13,0.00,492.00,3.22,443.65,5.66,39.46,0.00,492.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015696,513.00,2.41,54.70,23.41,0.00,0.00,80.53,0.90,13.38,20.30,74.69,0.00,109.26,1.10,68.32,19.34,7.09,0.00,95.85,9.53,443.72,59.75,0.00,0.00,513.00,2.98,148.96,68.14,292.92,0.00,513.00,2.76,431.60,49.49,29.15,0.00,513.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015697,668.00,0.00,71.24,19.35,0.00,0.00,90.58,0.00,21.44,15.00,93.49,0.00,129.93,0.00,81.49,17.57,25.51,0.00,124.57,0.00,615.43,52.57,0.00,0.00,668.00,0.00,228.34,53.08,386.58,0.00,668.00,0.00,521.41,43.96,102.63,0.00,668.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015698,513.00,0.69,32.34,46.94,0.00,80.33,160.30,0.26,7.77,16.83,15.00,131.62,171.48,0.32,20.91,17.03,1.52,131.62,171.40,2.24,182.37,97.99,0.00,230.40,513.00,0.69,35.37,45.36,47.24,384.34,513.00,0.65,87.39,35.54,5.09,384.34,513.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015699,666.00,11.38,73.46,123.19,0.00,0.00,208.03,4.26,39.49,101.41,59.48,0.00,204.64,5.19,104.09,104.19,8.92,0.00,222.38,35.56,381.92,248.52,0.00,0.00,666.00,11.43,188.43,276.60,189.55,0.00,666.00,10.48,411.64,214.39,29.49,0.00,666.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015700,855.00,5.92,103.65,63.23,0.00,0.00,172.81,2.22,35.20,53.85,128.89,0.00,220.15,2.70,140.01,44.13,14.90,0.00,201.74,20.88,690.25,143.88,0.00,0.00,855.00,6.55,234.97,161.60,451.88,0.00,855.00,5.99,695.17,99.72,54.12,0.00,855.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015701,521.00,0.00,36.53,9.81,0.00,81.58,127.92,0.00,4.33,3.37,24.56,133.67,165.94,0.00,19.07,4.18,2.32,133.67,159.25,0.00,264.76,22.25,0.00,233.99,521.00,0.00,36.85,9.87,83.94,390.33,521.00,0.00,112.62,9.53,8.51,390.33,521.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015702,483.00,3.02,59.45,15.41,0.00,0.00,77.87,1.13,13.60,12.20,90.30,0.00,117.23,1.37,68.57,15.31,7.71,0.00,92.96,10.69,437.04,35.27,0.00,0.00,483.00,3.33,127.00,36.56,316.12,0.00,483.00,3.14,415.31,35.68,28.86,0.00,483.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015703,466.00,0.94,35.94,7.10,0.00,72.97,116.94,0.35,6.03,2.24,20.65,119.56,148.84,0.43,18.74,3.08,2.31,119.56,144.12,3.19,237.94,15.58,0.00,209.29,466.00,0.99,40.08,6.44,69.36,349.13,466.00,0.93,100.97,6.79,8.19,349.13,466.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015704,558.00,0.84,40.20,6.86,0.00,87.37,135.27,0.31,4.39,2.33,26.91,143.17,177.10,0.38,21.21,2.77,2.73,143.17,170.26,2.88,289.32,15.19,0.00,250.61,558.00,0.89,41.74,6.70,90.61,418.06,558.00,0.83,123.22,6.15,9.74,418.06,558.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015705,550.00,0.72,32.84,68.42,0.00,86.12,188.10,0.27,4.55,28.40,13.54,141.12,187.87,0.33,26.99,22.53,1.50,141.12,192.47,2.23,164.95,135.80,0.00,247.02,550.00,0.69,23.01,73.37,40.87,412.06,550.00,0.62,89.81,42.91,4.60,412.06,550.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015706,613.00,0.00,74.27,9.26,0.00,0.00,83.53,0.00,26.10,7.51,92.54,0.00,126.15,0.00,85.10,8.96,14.15,0.00,108.21,0.00,588.70,24.30,0.00,0.00,613.00,0.00,217.06,25.72,370.22,0.00,613.00,0.00,531.90,22.91,58.19,0.00,613.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015707,617.00,0.00,70.36,5.12,0.00,0.00,75.48,0.00,16.20,3.90,102.92,0.00,123.02,0.00,80.99,4.84,12.92,0.00,98.75,0.00,603.63,13.37,0.00,0.00,617.00,0.00,196.05,13.22,407.73,0.00,617.00,0.00,551.30,12.43,53.27,0.00,617.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015708,522.00,2.54,55.39,12.66,0.00,0.00,70.59,0.95,13.71,9.82,80.33,0.00,104.81,1.16,66.23,9.66,9.88,0.00,86.93,10.52,477.67,33.81,0.00,0.00,522.00,3.29,155.02,34.44,329.25,0.00,522.00,3.03,451.00,25.71,42.25,0.00,522.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015709,639.00,0.00,70.82,15.18,0.00,0.00,86.00,0.00,15.67,13.21,102.91,0.00,131.79,0.00,83.38,13.11,12.81,0.00,109.30,0.00,599.45,39.55,0.00,0.00,639.00,0.00,188.71,44.58,405.72,0.00,639.00,0.00,552.89,33.49,52.63,0.00,639.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015710,672.00,0.00,72.50,24.04,0.00,0.00,96.55,0.00,16.81,21.51,100.88,0.00,139.20,0.00,88.51,19.36,12.74,0.00,120.60,0.00,608.66,63.34,0.00,0.00,672.00,0.00,195.18,73.60,403.22,0.00,672.00,0.00,569.43,49.84,52.73,0.00,672.00,Luton,Luton,South East Midlands,EPN,,,,,
,,E01015711,532.00,0.00,63.73,19.64,0.00,0.00,83.37,0.00,14.78,15.12,97.19,0.00,127.09,0.00,74.47,18.88,12.05,0.00,105.40,0.00,485.96,46.04,0.00,0.00,532.00,0.00,144.03,45.59,342.37,0.00,532.00,0.00,444.45,43.21,44.34,0.00,532.00,Luton,Luton,South East Midlands,EPN,,,,,
